POS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
GRID,33,4,11,44,77,10,22,63,18,55,5,16,3,14,99,7,31,6,47,9
LAP 1,33,4,11,44,77,10,22,18,5,16,3,99,63,55,7,14,47,6,9,
LAP 2,33,4,11,44,77,10,22,18,5,16,3,63,55,7,14,47,6,9,99
LAP 3,33,4,11,44,77,10,22,18,5,16,3,63,55,7,14,47,6,9,99
LAP 4,33,4,44,77,10,22,18,5,3,11,16,63,55,7,14,47,6,99,9
LAP 5,33,4,44,77,10,22,18,5,3,11,16,63,55,7,14,6,47,99,9
LAP 6,33,4,44,77,10,22,18,5,3,11,16,63,55,7,14,6,99,47,9
LAP 7,33,4,44,77,10,22,18,5,3,11,16,63,55,7,14,6,99,47,9
LAP 8,33,4,44,77,10,22,18,5,3,11,16,63,55,7,14,6,99,47,9
LAP 9,33,4,44,77,10,22,18,5,3,11,16,63,55,7,14,6,99,47,9
LAP 10,33,4,44,77,10,22,18,5,3,11,16,63,55,7,14,6,99,47,9
LAP 11,33,4,44,77,10,22,18,5,3,11,16,63,55,7,14,6,99,47,9
LAP 12,33,4,44,77,10,18,5,3,11,22,16,55,63,7,14,6,99,47,9
LAP 13,33,4,44,77,10,18,5,3,11,16,55,63,7,14,6,99,47,9,22
LAP 14,33,4,44,77,5,3,16,11,18,55,63,7,14,6,99,47,9,10,22
LAP 15,33,4,44,77,5,3,16,11,55,63,7,14,6,99,47,9,10,22,18
LAP 16,33,4,44,77,5,3,16,11,55,63,7,14,6,99,47,10,9,22,18
LAP 17,33,4,44,77,3,16,11,55,5,63,7,14,6,99,47,10,22,9,18
LAP 18,33,4,44,77,3,16,11,55,63,7,14,6,99,10,47,22,18,5,9
LAP 19,33,4,44,77,3,16,11,55,63,7,14,6,99,10,22,47,5,18,9
LAP 20,33,44,4,77,3,16,11,55,63,7,14,6,99,10,22,5,47,18,9
LAP 21,33,44,4,77,3,16,11,55,63,7,14,6,99,10,22,5,18,47,9
LAP 22,33,44,4,77,3,16,11,55,63,7,14,6,99,10,22,5,18,47,9
LAP 23,33,44,4,77,3,16,11,55,63,7,14,6,10,99,22,5,18,47,9,
LAP 24,33,44,4,77,3,16,11,55,63,7,14,6,10,99,22,5,18,47,9,
LAP 25,33,44,4,77,3,16,11,55,63,7,14,10,6,99,22,5,18,47,9,
LAP 26,33,44,4,77,3,16,11,55,63,7,14,10,6,99,22,5,18,47,9,
LAP 27,33,44,4,77,3,16,11,55,63,7,14,10,6,99,22,5,18,47,9,
LAP 28,33,44,4,77,3,16,11,55,63,7,14,10,6,99,22,5,18,47,9,
LAP 29,33,44,4,77,16,11,3,55,63,7,14,10,6,22,5,18,99,47,9
LAP 30,33,44,4,77,16,11,55,7,14,63,10,3,6,22,5,18,47,99,9
LAP 31,33,44,77,4,16,11,55,7,14,10,3,6,22,5,18,63,47,99,9
LAP 32,33,44,77,4,16,55,11,7,10,3,14,6,22,5,18,63,47,99,9
LAP 33,33,44,77,4,16,55,7,10,3,11,22,5,18,6,63,14,47,99,9
LAP 34,33,44,77,4,55,16,7,10,3,11,22,5,18,63,14,47,6,99,9
LAP 35,33,44,77,4,55,7,10,3,11,16,22,5,18,63,14,6,99,47,9
LAP 36,33,44,77,4,55,7,10,3,11,16,22,5,18,63,14,6,99,47,9
LAP 37,33,44,77,4,55,10,3,11,7,16,22,5,63,18,14,6,99,47,9
LAP 38,33,44,77,4,55,10,3,11,16,22,5,63,18,14,7,6,99,47,9
