POS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
GRID,1,11,4,55,14,81,44,16,63,22,3,27,77,23,31,18,10,20,2,24
LAP 1,1,11,4,55,14,81,44,16,63,27,77,22,31,10,18,20,2,24,,
LAP 2,1,11,4,55,14,81,44,16,63,27,77,22,31,10,18,20,2,24,,
LAP 3,1,11,4,55,14,81,16,44,22,63,31,77,18,10,20,24,27,2,,
LAP 4,1,11,4,55,14,81,16,44,22,63,31,77,18,10,20,24,27,2,,
LAP 5,1,11,4,55,14,81,16,44,63,22,77,31,18,10,20,24,2,27,,
LAP 6,1,11,4,55,14,81,16,44,63,22,18,77,31,10,20,24,2,27,,
LAP 7,1,11,4,55,14,81,16,44,63,22,18,31,10,20,2,24,77,27,,
LAP 8,1,11,4,55,14,81,16,44,63,18,31,20,10,2,22,77,27,24,,
LAP 9,1,11,4,55,14,81,16,44,63,18,31,20,10,2,77,22,27,24,,
LAP 10,1,11,4,55,14,81,16,44,63,18,31,20,10,2,77,22,27,24,,
LAP 11,1,11,55,4,14,81,16,44,63,18,31,20,10,2,77,22,27,24,,
LAP 12,1,11,55,14,16,81,44,63,4,18,31,20,10,2,77,22,27,24,,
LAP 13,1,11,55,16,14,63,44,4,81,20,31,81,2,77,22,18,27,10,,
LAP 14,1,11,55,16,63,44,4,14,81,20,31,2,77,22,18,27,10,,
LAP 15,1,11,55,16,63,44,4,14,81,20,2,31,77,22,18,27,10,,
LAP 16,1,16,63,44,4,11,55,14,81,20,2,77,22,18,31,27,10,,
LAP 17,16,1,63,4,11,44,55,14,81,20,77,2,22,18,27,31,10,,
LAP 18,16,1,4,11,63,44,55,14,81,20,77,2,22,18,27,31,10,,
LAP 19,16,1,4,11,63,55,44,14,81,20,77,2,22,18,27,31,10,,
LAP 20,16,1,4,11,63,55,44,14,81,20,77,2,22,18,27,31,10,,
LAP 21,1,16,4,11,55,63,44,14,81,20,77,2,22,18,27,31,10,,
LAP 22,1,16,11,4,55,14,63,44,81,20,77,2,27,22,18,31,10,,
LAP 23,1,16,11,4,55,14,81,44,63,27,22,18,31,20,77,2,10,,
LAP 24,1,16,11,4,55,14,81,63,44,27,22,18,20,31,77,2,10,,
LAP 25,1,16,11,4,55,14,81,63,44,27,22,18,20,77,31,2,10,,
LAP 26,1,11,55,16,4,14,81,63,44,27,22,18,20,77,31,2,10,,
LAP 27,1,11,55,14,81,16,63,4,44,27,22,18,20,77,2,31,10,,
LAP 28,1,11,55,14,81,16,4,63,44,27,22,18,20,77,2,31,10,,
LAP 29,1,11,55,14,81,16,4,63,44,27,22,18,20,77,2,31,10,,
LAP 30,1,11,55,14,81,16,4,63,44,27,22,18,20,77,2,31,10,,
LAP 31,1,11,55,14,81,16,4,63,44,27,22,18,20,77,2,31,10,,
LAP 32,1,11,55,14,16,81,4,63,44,27,22,18,20,77,2,31,10,,
LAP 33,1,11,55,14,16,4,63,44,81,22,18,20,27,77,2,31,10,,
LAP 34,1,55,16,4,11,63,44,14,81,22,18,20,77,27,2,31,10,,
LAP 35,55,1,16,11,4,63,44,14,81,22,20,77,18,27,2,31,10,,
LAP 36,1,55,11,16,4,63,44,14,81,22,20,77,18,27,2,31,10,,
LAP 37,1,11,16,4,63,44,55,14,81,22,20,77,18,27,2,31,10,,
LAP 38,1,11,16,4,55,44,14,81,63,22,20,77,18,27,2,31,10,,
LAP 39,1,11,16,4,55,14,44,81,63,22,20,77,18,27,31,10,2,,
LAP 40,1,11,16,4,55,14,81,63,44,22,20,77,18,27,31,10,2,,
LAP 41,1,11,16,4,55,14,81,63,44,22,20,77,18,27,31,10,2,,
LAP 42,1,11,16,4,55,14,81,63,44,22,20,77,18,27,31,10,2,,
LAP 43,1,11,16,4,55,14,81,63,44,22,20,77,18,27,31,10,2,,
LAP 44,1,11,16,55,4,14,81,63,44,22,20,77,18,27,31,10,2,,
LAP 45,1,11,16,55,4,14,81,63,44,22,18,20,77,27,31,10,2,,
LAP 46,1,11,55,16,4,14,81,63,44,22,18,20,27,77,31,10,2,,
LAP 47,1,11,55,16,4,14,81,63,44,22,18,20,27,77,31,10,2,,
LAP 48,1,11,55,16,4,14,81,63,44,22,18,27,20,77,31,10,2,,
LAP 49,1,11,55,16,4,14,81,63,44,22,18,27,20,77,31,10,2,,
LAP 50,1,11,55,16,4,14,81,63,44,22,18,27,20,77,31,10,2,,
LAP 51,1,11,55,16,4,14,81,63,44,22,18,27,20,77,31,10,2,,
LAP 52,1,11,55,16,4,14,63,81,44,22,27,18,20,77,31,10,2,,
LAP 53,1,11,55,16,4,14,63,81,44,22,27,18,20,77,31,10,2,,
