POS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
GRID,16,11,44,55,81,1,4,63,14,18,22,10,77,31,23,20,24,2,3,27
LAP 1,11,16,44,1,55,14,4,22,18,23,63,77,31,24,2,10,27,20,3,
LAP 2,11,16,44,1,55,14,4,22,23,18,63,77,31,24,2,10,27,20,3,
LAP 3,11,16,44,1,55,14,22,4,23,18,63,31,77,2,24,10,27,20,3,
LAP 4,11,16,44,1,14,55,22,23,18,4,63,31,2,77,24,10,27,20,3,
LAP 5,11,16,44,1,14,22,23,55,18,63,31,2,77,10,24,27,4,20,3,
LAP 6,11,16,1,44,14,22,23,18,63,55,2,10,24,27,31,77,4,20,3,
LAP 7,11,16,1,44,14,22,18,63,23,2,10,27,55,24,20,4,31,3,77
LAP 8,11,16,1,44,14,22,18,63,10,27,2,20,23,31,4,3,77,55,24
LAP 9,11,1,16,44,14,22,18,63,10,27,23,20,31,4,3,77,55,24,2
LAP 10,11,1,16,44,14,18,63,10,27,23,22,31,20,3,4,77,55,24,2
LAP 11,11,1,16,44,18,63,10,27,14,22,23,31,20,3,4,77,24,55,2
LAP 12,11,1,16,44,18,63,10,14,22,23,31,27,20,3,4,77,24,55,2
LAP 13,1,11,16,44,18,63,10,14,22,23,31,20,3,4,77,24,55,2,27
LAP 14,1,11,16,44,18,63,10,14,22,23,31,20,3,77,4,24,55,2,27
LAP 15,11,1,16,44,18,14,63,10,22,23,31,20,3,77,4,24,55,2,27
LAP 16,11,1,16,44,14,18,63,10,22,31,23,20,3,77,24,4,2,27,55
LAP 17,1,11,16,44,14,63,18,10,22,31,23,20,3,77,24,4,2,27,55
LAP 18,1,11,16,44,14,63,18,10,22,31,23,20,3,77,24,27,2,55,4
LAP 19,1,11,16,44,14,63,10,18,22,31,23,20,3,77,24,27,2,4,55
LAP 20,1,11,16,44,14,63,10,22,31,23,18,20,3,77,24,27,2,4,55
LAP 21,1,11,16,44,14,63,10,22,31,23,20,3,77,24,27,2,4,18,55
LAP 22,1,11,16,44,14,10,22,63,23,31,20,77,24,27,4,2,3,18,55
LAP 23,1,11,16,44,14,22,31,10,20,23,77,27,4,24,63,2,18,3,55
LAP 24,1,11,16,44,14,22,31,20,4,63,77,24,27,18,23,2,10,3,
LAP 25,1,11,16,44,14,31,63,4,20,18,22,23,10,24,77,3,27,2,
LAP 26,1,11,16,44,14,63,4,18,22,23,10,31,77,20,27,3,2,24,
LAP 27,1,11,16,44,14,63,4,18,22,23,10,31,77,20,27,3,2,24,
LAP 28,1,11,16,14,44,63,4,18,22,23,10,31,77,20,27,3,2,24,
LAP 29,1,11,16,44,14,63,4,18,22,23,31,10,77,20,27,3,2,24,
LAP 30,1,11,16,44,14,63,4,18,22,31,23,10,77,20,27,3,2,24,
LAP 31,1,11,16,44,14,63,4,18,22,31,23,10,77,20,27,3,2,24,
LAP 32,1,11,16,44,14,63,4,18,22,31,10,23,77,20,27,3,2,24,
LAP 33,1,11,16,44,14,63,4,18,22,31,10,77,20,27,23,3,24,2,
LAP 34,1,11,16,44,14,63,4,18,22,31,10,77,20,27,3,24,2,23
LAP 35,1,11,16,44,14,63,4,18,22,31,10,77,20,27,3,24,23,2
LAP 36,1,11,16,44,14,63,4,18,22,31,10,77,20,27,3,24,23,2
LAP 37,1,11,16,44,14,63,4,18,22,31,10,77,20,27,3,24,23,2
LAP 38,1,11,16,44,14,63,4,18,31,22,10,77,20,27,3,24,23,2
LAP 39,1,11,16,44,14,63,4,18,31,22,10,77,20,27,24,3,23,2
LAP 40,1,11,16,44,14,63,4,18,31,22,10,77,20,24,23,27,3,2
LAP 41,1,11,16,44,14,63,4,31,18,22,10,77,20,24,23,27,3,2
LAP 42,1,11,16,44,14,63,4,31,18,22,10,77,24,23,20,3,27,2
LAP 43,1,11,16,44,14,63,4,31,18,22,10,77,24,23,20,3,2,27
LAP 44,1,11,16,44,14,63,4,31,18,22,10,77,24,23,20,3,2,27
