POS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
GRID,1,4,63,23,14,55,11,81,16,2,18,10,44,27,24,31,22,77,40,20
LAP 1,1,4,14,63,23,55,81,18,77,27,44,31,11,2,16,10,24,22,40,20
LAP 2,4,63,1,23,14,81,18,55,77,27,11,44,2,31,24,10,16,22,20,40
LAP 3,11,63,24,10,1,16,14,23,81,4,22,55,20,18,77,27,31,40,2,44
LAP 4,11,24,10,1,16,14,55,22,20,31,40,63,23,81,4,77,27,18,44,2
LAP 5,11,24,10,1,16,14,55,22,20,31,40,4,44,23,81,63,77,27,18,2
LAP 6,11,24,1,10,14,16,55,22,20,31,40,4,44,63,23,81,77,18,27,2
LAP 7,11,1,24,10,14,16,55,22,20,31,40,4,44,63,23,81,77,18,27,2
LAP 8,11,1,24,10,14,16,55,22,20,31,40,4,44,63,23,81,77,18,27,2
LAP 9,11,1,24,10,14,55,16,22,31,20,4,40,63,44,23,81,77,27,18,2
LAP 10,11,1,10,24,14,16,55,22,31,4,40,20,81,23,63,77,27,44,18,2
LAP 11,11,1,10,16,14,24,55,20,22,31,81,23,4,77,27,44,40,63,18,2
LAP 12,11,1,14,10,55,24,20,81,22,31,23,4,16,77,27,44,40,63,18,2
LAP 13,1,11,14,10,55,24,20,81,22,31,23,4,16,77,27,44,40,63,18,2
LAP 14,1,11,14,10,55,24,20,81,22,31,23,4,16,77,27,44,40,63,18,2
LAP 15,1,11,14,10,55,24,20,31,23,22,4,81,16,77,27,44,40,63,18,
LAP 16,1,11,14,10,55,24,20,23,31,22,4,16,77,27,44,81,40,63,18,
LAP 17,1,11,14,10,55,24,20,23,31,22,4,16,44,81,77,27,40,63,18
LAP 18,1,11,14,10,55,24,20,23,31,22,4,16,44,81,77,27,63,40,18
LAP 19,1,11,14,10,55,24,20,23,31,22,4,16,44,81,77,27,63,40,18
LAP 20,1,11,14,10,55,24,20,23,31,22,4,16,44,81,77,27,63,40,18
LAP 21,1,11,14,10,55,24,20,23,31,22,4,16,44,81,77,27,63,40,18
LAP 22,1,11,14,10,55,24,20,23,31,22,4,16,44,77,81,27,63,40,18
LAP 23,1,11,14,10,55,24,23,20,31,22,4,16,44,77,81,27,63,40,18
LAP 24,1,11,14,10,55,24,23,31,20,22,4,16,44,77,81,27,63,40,18
LAP 25,1,11,14,10,55,23,24,31,20,22,4,16,44,81,77,27,63,18,40
LAP 26,1,11,14,10,55,23,24,31,20,22,4,44,81,16,77,27,63,18,40
LAP 27,1,11,14,10,55,23,31,24,22,20,4,44,81,16,27,77,63,18,40
LAP 28,1,11,14,10,55,23,31,24,22,4,44,20,81,16,27,77,63,18,40
LAP 29,1,11,14,10,55,23,31,24,22,4,44,20,81,16,27,77,63,18,40
LAP 30,1,11,14,10,55,23,31,24,22,4,44,81,20,27,16,77,63,18,40
LAP 31,1,11,14,10,55,23,31,22,24,4,44,81,20,27,16,77,63,18,40
LAP 32,1,11,14,10,55,23,31,22,4,24,44,81,20,27,16,77,63,18,40
LAP 33,1,11,14,10,55,23,31,22,4,44,24,81,20,27,16,77,63,18,40
LAP 34,1,11,14,10,55,23,31,22,4,44,81,24,20,27,16,63,77,40,18
LAP 35,1,11,14,10,55,23,31,22,4,44,81,24,27,20,63,16,77,40,18
LAP 36,1,11,14,10,55,23,31,22,4,44,81,24,27,63,16,77,40,20,18
LAP 37,1,11,14,10,55,23,31,22,4,44,81,24,27,63,16,77,40,20,18
LAP 38,1,11,14,10,55,23,31,22,4,44,81,27,63,77,16,40,24,20,18
LAP 39,1,11,14,10,55,23,31,22,4,44,81,27,63,77,16,40,24,20,18
LAP 40,1,11,14,10,55,23,31,22,4,44,81,27,63,77,40,16,24,20,18
LAP 41,1,11,14,10,55,23,31,22,4,44,81,63,27,77,40,24,16,20,18
LAP 42,1,11,14,10,23,31,22,44,81,4,55,63,27,77,40,24,18,20,
LAP 43,1,11,14,10,23,22,31,44,81,55,63,27,77,4,40,24,18,20,
LAP 44,1,11,14,10,23,22,44,81,55,63,27,77,31,4,40,24,18,20,
LAP 45,1,11,14,10,22,81,55,44,63,27,23,31,4,77,24,40,18,20,
LAP 46,1,14,10,11,22,55,63,81,23,27,31,4,77,44,24,18,20,40,
LAP 47,1,14,11,22,55,10,63,23,31,27,4,44,77,24,81,18,20,40,
LAP 48,1,14,11,55,22,10,63,23,31,4,44,27,81,24,18,20,77,40,
LAP 49,1,11,55,14,22,10,63,23,31,4,44,81,24,18,20,27,77,40,
LAP 50,1,11,55,14,10,22,63,23,31,4,44,81,24,18,20,27,77,40,
LAP 51,1,11,55,14,10,22,63,23,31,4,44,81,24,18,20,27,77,40,
LAP 52,1,11,14,55,10,63,23,22,31,4,44,81,24,18,20,27,77,40,
LAP 53,1,11,14,55,10,63,23,31,22,4,44,81,24,18,20,27,77,40,
LAP 54,1,11,14,55,10,63,23,31,22,4,44,81,24,18,20,27,77,40,
LAP 55,1,11,14,55,10,63,23,31,4,44,81,22,24,18,20,27,77,40,
LAP 56,1,11,14,55,10,23,63,31,44,4,81,22,24,18,27,20,77,40,
LAP 57,1,11,14,55,10,23,63,31,44,4,81,22,24,18,27,20,77,40,
LAP 58,1,11,14,55,10,23,63,44,31,4,81,22,24,18,27,20,77,40,
LAP 59,1,11,14,55,10,23,44,63,31,4,81,22,24,18,27,20,77,40,
LAP 60,1,11,14,10,55,23,31,44,63,4,81,22,24,18,27,20,77,40,
LAP 61,1,14,11,23,10,31,55,44,4,63,81,22,24,18,27,77,40,20
LAP 62,1,11,14,10,55,44,4,63,23,81,31,22,24,18,27,77,40,20,
LAP 63,1,14,10,11,55,44,4,63,23,81,31,22,18,27,77,40,20,
LAP 64,1,14,10,55,44,11,4,63,23,81,31,22,18,27,77,40,20,
LAP 65,1,14,11,10,55,44,4,63,23,81,31,22,18,27,77,40,20,
LAP 66,1,14,11,10,55,44,4,63,23,81,31,22,18,27,77,40,20,
LAP 67,1,14,11,10,55,44,4,23,81,31,18,27,22,40,77,20,63,,
LAP 68,1,14,11,10,55,44,4,23,81,31,18,27,22,40,20,77,63,,
LAP 69,1,14,11,10,55,44,4,23,81,31,18,27,22,40,20,77,63,,
LAP 70,1,14,11,10,55,44,4,23,81,31,18,27,22,40,20,77,63,,
LAP 71,1,14,11,10,55,44,4,23,81,31,18,27,22,40,20,77,63,,
LAP 72,1,14,11,10,55,44,4,23,81,31,18,27,22,40,20,77,63,,
